what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.java.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.java.ui",1494875019059
started,bundle,org.eclipse.mylyn.pde.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.pde.ui",1494875019084
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1494875019275
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1494875025820
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1494875029549
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1494875065585
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1494875069066
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1494875069831
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1494875070573
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1494875071814
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1494875083167
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1494875223023
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1494875238332
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1494875242419
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1494875248589
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1494875253836
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1494875254646
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1494875258029
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1494875279413
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1494875283479
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1494875283485
started,bundle,org.eclipse.acceleo.ide.ui,0.8.1.v200909161003,"org.eclipse.acceleo.ide.ui",1494875287342
started,bundle,org.eclipse.search,3.5.0.v20090526-2000,"org.eclipse.search",1494875287367
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1494875292176
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1494875534325
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1494875535763
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1494875551172
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1494875570757
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1494875618317
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1494875632164
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1494875632871
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1494875635784
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1494875667330
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1494875769930
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1494875769960
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1494875783101
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1494875808639
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1494875833773
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1494875899350
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1494875899380
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1494875923365
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1494875923410
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1494875958547
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1494875989984
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1494876208495
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1494876208535
started,bundle,org.eclipse.gef,3.5.1.v20090910-2020,"org.eclipse.gef",1494876212837
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.0.I20090429-1800,"org.eclipse.ui.views.properties.tabbed",1494876212840
started,bundle,org.eclipse.gmf.runtime.diagram.core,1.3.0.v20100113-1121,"org.eclipse.gmf.runtime.diagram.core",1494876212858
started,bundle,org.eclipse.emf.transaction,1.3.0.v200902010221,"org.eclipse.emf.transaction",1494876212933
started,bundle,org.eclipse.gmf.runtime.diagram.ui,1.3.0.v20100209-2200,"org.eclipse.gmf.runtime.diagram.ui",1494876212949
started,bundle,org.eclipse.gmf.runtime.diagram.ui.resources.editor,1.3.0.v20100113-1121,"org.eclipse.gmf.runtime.diagram.ui.resources.editor",1494876212951
started,bundle,utn.frsf.cidisi.idemia,1.0.0,"utn.frsf.cidisi.idemia",1494876213008
started,bundle,org.eclipse.emf.edit,2.5.0.v200906151043,"org.eclipse.emf.edit",1494876213010
started,bundle,utn.frsf.cidisi.idemia.edit,1.0.0,"utn.frsf.cidisi.idemia.edit",1494876213013
started,bundle,utn.frsf.cidisi.idemia.diagram,1.0.0.201011251812,"utn.frsf.cidisi.idemia.diagram",1494876213080
started,bundle,org.eclipse.gmf.runtime.common.core,1.2.0.v20090403-1720,"org.eclipse.gmf.runtime.common.core",1494876213142
started,bundle,org.eclipse.gmf.runtime.common.ui,1.2.1.v20090729-2029,"org.eclipse.gmf.runtime.common.ui",1494876213144
started,bundle,org.eclipse.gmf.runtime.notation,1.2.0.v20091021-2333,"org.eclipse.gmf.runtime.notation",1494876213163
started,bundle,org.eclipse.gmf.runtime.gef.ui,1.2.0.v20090520-1343,"org.eclipse.gmf.runtime.gef.ui",1494876213197
started,bundle,org.eclipse.draw2d,3.5.2.v20091126-1908,"org.eclipse.draw2d",1494876213294
started,bundle,org.eclipse.gmf.runtime.common.ui.services.action,1.3.0.v20091021-2333,"org.eclipse.gmf.runtime.common.ui.services.action",1494876213327
started,bundle,org.eclipse.gmf.runtime.common.ui.services,1.3.0.v20091126-1420,"org.eclipse.gmf.runtime.common.ui.services",1494876213345
started,bundle,org.eclipse.gmf.runtime.diagram.ui.providers,1.3.0.v20091126-1420,"org.eclipse.gmf.runtime.diagram.ui.providers",1494876213415
started,bundle,org.eclipse.gmf.runtime.diagram.ui.actions,1.3.0.v20100209-2200,"org.eclipse.gmf.runtime.diagram.ui.actions",1494876213434
started,bundle,org.eclipse.gmf.runtime.common.ui.action,1.2.0.v20090403-1720,"org.eclipse.gmf.runtime.common.ui.action",1494876213458
started,bundle,org.eclipse.gmf.runtime.emf.core,1.2.2.v20091126-1420,"org.eclipse.gmf.runtime.emf.core",1494876213713
started,bundle,org.eclipse.gmf.runtime.diagram.ui.providers.ide,1.2.0.v20090403-1720,"org.eclipse.gmf.runtime.diagram.ui.providers.ide",1494876213986
started,bundle,org.eclipse.emf.ecoretools.filters,0.8.0.v200906221231,"org.eclipse.emf.ecoretools.filters",1494876214011
started,bundle,org.eclipse.gmf.runtime.common.ui.action.ide,1.2.0.v20090403-1720,"org.eclipse.gmf.runtime.common.ui.action.ide",1494876214041
started,bundle,org.eclipse.emf.workspace,1.3.0.v200902100422,"org.eclipse.emf.workspace",1494876214130
started,bundle,org.eclipse.emf.ecore.change,2.5.0.v200906151043,"org.eclipse.emf.ecore.change",1494876214197
started,bundle,org.eclipse.gmf.runtime.emf.commands.core,1.2.0.v20090403-1720,"org.eclipse.gmf.runtime.emf.commands.core",1494876214458
started,bundle,org.eclipse.gmf.runtime.emf.type.core,1.2.0.v20090403-1720,"org.eclipse.gmf.runtime.emf.type.core",1494876214799
started,bundle,org.eclipse.emf.common.ui,2.5.0.v200906151043,"org.eclipse.emf.common.ui",1494876215011
started,bundle,org.eclipse.emf.edit.ui,2.5.0.v200906151043,"org.eclipse.emf.edit.ui",1494876215012
started,bundle,org.eclipse.gmf.runtime.diagram.ui.render,1.3.0.v20091126-1420,"org.eclipse.gmf.runtime.diagram.ui.render",1494876215441
started,bundle,org.eclipse.gmf.runtime.draw2d.ui,1.3.0.v20100209-2200,"org.eclipse.gmf.runtime.draw2d.ui",1494876215461
started,bundle,org.eclipse.gmf.runtime.draw2d.ui.render,1.3.0.v20100113-1121,"org.eclipse.gmf.runtime.draw2d.ui.render",1494876215481
started,bundle,org.eclipse.emf.ecore.edit,2.5.0.v200906151043,"org.eclipse.emf.ecore.edit",1494876215894
started,bundle,org.eclipse.gmf.ecore.editor,2.1.0.v20090529-1925,"org.eclipse.gmf.ecore.editor",1494876215924
started,bundle,org.eclipse.emf.ecoretools.diagram,0.9.0.v200906221231,"org.eclipse.emf.ecoretools.diagram",1494876215952
started,bundle,org.eclipse.uml2.uml.edit,3.0.0.v200905041045,"org.eclipse.uml2.uml.edit",1494876216098
started,bundle,org.eclipse.uml2.common.edit,1.5.0.v200905041045,"org.eclipse.uml2.common.edit",1494876216114
started,bundle,org.eclipse.uml2.diagram.clazz,0.9.0.v200906190654,"org.eclipse.uml2.diagram.clazz",1494876216322
started,bundle,org.eclipse.uml2.diagram.component,0.9.0.v200906190654,"org.eclipse.uml2.diagram.component",1494876216445
started,bundle,org.eclipse.uml2.diagram.deploy,0.9.0.v200906190654,"org.eclipse.uml2.diagram.deploy",1494876216478
started,bundle,org.eclipse.uml2.diagram.profile,0.9.0.v200906190654,"org.eclipse.uml2.diagram.profile",1494876216566
started,bundle,org.eclipse.uml2.diagram.sequence,0.9.0.v200906190654,"org.eclipse.uml2.diagram.sequence",1494876216601
started,bundle,org.eclipse.uml2.diagram.usecase,0.9.0.v200906190654,"org.eclipse.uml2.diagram.usecase",1494876216633
started,bundle,org.pnml.tools.epnk,0.9.1.201101281458,"org.pnml.tools.epnk",1494876216778
started,bundle,org.pnml.tools.epnk.edit,0.9.0.201101281458,"org.pnml.tools.epnk.edit",1494876216779
started,bundle,org.pnml.tools.epnk.diagram,0.9.1.201101281458,"org.pnml.tools.epnk.diagram",1494876216802
started,bundle,org.eclipse.uml2.diagram.activity,0.9.0.v200906190654,"org.eclipse.uml2.diagram.activity",1494876217110
started,bundle,org.eclipse.uml2.diagram.csd,0.9.0.v200906190654,"org.eclipse.uml2.diagram.csd",1494876217149
started,bundle,org.eclipse.uml2.diagram.statemachine,0.9.0.v200906190654,"org.eclipse.uml2.diagram.statemachine",1494876217205
started,bundle,org.eclipse.gmf.runtime.emf.ui,1.2.0.v20090403-1720,"org.eclipse.gmf.runtime.emf.ui",1494876217249
started,bundle,org.eclipse.uml2.diagram.parser,0.9.0.v200906190654,"org.eclipse.uml2.diagram.parser",1494876217419
started,bundle,org.eclipse.ocl,1.3.0.v200905271400,"org.eclipse.ocl",1494876217538
started,bundle,org.eclipse.ocl.ecore,1.3.0.v200905271400,"org.eclipse.ocl.ecore",1494876217556
started,bundle,org.eclipse.gmf.runtime.notation.edit,1.2.0.v20091021-2333,"org.eclipse.gmf.runtime.notation.edit",1494876218330
opened,editor,utn.frsf.cidisi.idemia.diagram,1.0.0.201011251812,"utn.frsf.cidisi.idemia.diagram.part.IdemiaDiagramEditorID",1494876218937
